smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
COc1ccc(CC(=O)Nc2cccc(CO)c2)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C,C=O,N,<0>,c1ccccc1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C)cc1NCC(=O)N(C)CC(F)(F)F,<bos>,F,C,(,F,),(,F,),C,N,(,C,),C=O,C,N,<4>,c1ccccc1,<3>,<0>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,
Cc1cc(C(C)NC(=O)NCc2cc(=O)[nH]c3ccccc23)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C,(,C,),N,C=O,N,C,<3>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)Nc1ccc(NC(=O)C2CCCO2)cc1,<bos>,C,C,(,C,),C,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)Nc2nnc(-c3ccoc3)s2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,<0>,c1nncs1,<3>,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCCO2,<bos>,C,<0>,c1ccccc1,<5>,N,O=[SH2]=O,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1ccc2oc3c(c2c1)CCCC3)OCc1cccnc1,<bos>,c1ccncc1,<1>,C,O,C=O,C,O,<1>,c1ccc2c3c(oc2c1)CCCC3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)N1CCCC1C(=O)c1ccc(F)cc1,<bos>,C,C,C,C,N,C=O,<3>,C1CCNC1,<4>,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1Cc2ccccc2N1CCS(=O)(=O)Nc1ccccc1F,<bos>,C,<7>,c1ccc2c(c1)CCN2,<8>,C,C,O=[SH2]=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(O)CNc2ccccc2F)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,(,O,),C,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1c[nH]c2cccc(F)c12)Nc1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,C,O,C=O,<6>,c1ccc2[nH]ccc2c1,<8>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
NC1COC(CCc2cccc(Cl)c2)OC1,<bos>,Cl,<4>,c1ccccc1,<0>,C,C,<3>,C1COCOC1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(Br)cc1)C(=O)Nc1cccnc1,<bos>,Br,<3>,c1ccccc1,<0>,C,N,(,C,),C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1c(CO)ccc(-c2cc(C(C)(C)O)[nH]n2)c1OC,<bos>,C,C,(,C,),(,O,),<4>,c1cn[nH]c1,<1>,<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,(,O,C,),C,O,<eos>,,,,,,,,,,,
CN(Cc1cccc(F)c1)C(=O)Cn1cccc(C(F)(F)F)c1=O,<bos>,F,C,(,F,),(,F,),<2>,O=c1cccc[nH]1,<6>,C,C=O,N,(,C,),C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)n2nc(C(=O)NCc3csc(=O)[nH]3)nc2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),C=O,N,C,<3>,O=c1[nH]ccs1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(C(=O)N2CCc3nc(C)[nH]c(=O)c3C2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,C=O,<8>,O=c1[nH]cnc2c1CNCC2,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,<bos>,C,C,(,C,),(,C,),O,C=O,<3>,C1CCNCC1,<0>,N,C=O,N,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(COc1cc(Cl)c(Cl)cc1Cl)N1CCNCC1,<bos>,Cl,<0>,c1ccccc1,<2>,<5>,(,Cl,),<3>,(,Cl,),O,C,C=O,<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C#N)c(=O)[nH]c1-c1cc(Cl)ccc1Cl,<bos>,C,<4>,O=c1cccc[nH]1,<5>,<2>,(,C#N,),<4>,c1ccccc1,<0>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1N1CCCC1)N(C1CCCCC1)C1CC1,<bos>,C1CC1,<0>,N,(,<0>,C1CCCCC1,),C=O,<0>,c1ccccc1,<5>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(N2CCN(C(=O)COC)CC2)nc2ccccc21,<bos>,C,O,C,C=O,<5>,C1CNCCN1,<2>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cscc1C(=O)Nc1ccc(-c2nccs2)cc1,<bos>,C,<0>,c1ccsc1,<1>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(C(F)(F)F)s1)N(CC(F)F)C1CC1,<bos>,F,C,(,F,),(,F,),<3>,c1nncs1,<0>,N,C=O,N,(,<0>,C1CC1,),C,C,(,F,),F,<eos>,,,,,,,,,,,,,
COc1cc(C(=O)Nc2cnn(C)c2)ccc1OCC(F)(F)F,<bos>,F,C,(,F,),(,F,),C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,
Cc1cc(C)c(CNC(=O)NCC(O)c2ccncc2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),C,N,C=O,N,C,C,(,<0>,c1ccncc1,),O,<eos>,,,,,,,,,,,,,,
COc1ccccc1OCCC(C#N)C(=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,(,C#N,),C,C,O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CC(C)NC(=O)c1cn2cccnc2n1,<bos>,c1cnc2nccn2c1,<5>,C=O,N,C,(,C,),C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
C=CCNC(=O)Nc1ccccc1C(=O)N(C)Cc1ccccc1,<bos>,c1ccccc1,<0>,C,N,(,C,),C=O,<5>,c1ccccc1,<0>,N,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1ccnc(NC(=O)N2CCCCCC2)c1=O,<bos>,C,<6>,O=c1cncc[nH]1,<2>,N,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CC(NS(C)(=O)=O)c1nc2ccccc2[nH]1,<bos>,C,C,(,C,),C,C,(,<5>,c1ccc2[nH]cnc2c1,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cc(NC(=O)Nc2ccccc2F)cn1)NC1CC1,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,N,<0>,c1cn[nH]c1,<3>,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)CNC(=O)CC1CCCCN1C(=O)c1cccnc1,<bos>,C,C,(,C,),C,N,C=O,C,<2>,C1CCNCC1,<3>,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C(C#N)Nc2cc(C(F)(F)F)nc3ncnn23)cn1,<bos>,F,C,(,F,),(,F,),<1>,c1cnc2ncnn2c1,<8>,N,C,(,C#N,),<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
C#CCN(Cc1ccc2c(c1)CCO2)Cc1nc2ccccc2c(=O)[nH]1,<bos>,C#C,<0>,C,N,(,C,<3>,O=c1[nH]cnc2ccccc12,),C,<0>,c1ccc2c(c1)CCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNc2ccc(-c3nccs3)cc2)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,N,<0>,c1ccccc1,<3>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(C1CCN(Cc2ccc(F)cc2)CC1)N1CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,C,<3>,C1CCNCC1,<0>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2nnc(SCC(=O)NCC3(C(C)O)CCCC3)n2c(C)n1,<bos>,C,<0>,c1cc2nncn2cn1,<5>,<7>,(,C,),S,C,C=O,N,C,<0>,C1CCCC1,<0>,C,(,O,),C,<eos>,,,,,,,,,,,,,,,,
COCCCNc1nccc2c(N)cc(F)cc12,<bos>,F,<1>,c1ccc2cnccc2c1,<4>,<9>,(,N,),N,C,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccnc(N(C)c2ccccc2Br)n1,<bos>,Br,<5>,c1ccccc1,<0>,N,(,C,),<3>,c1cncnc1,<1>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCC2(CCC(=O)N2Cc2ccccc2)CC1)c1cscn1,<bos>,c1cscn1,<0>,C=O,N,<7>,O=C1CCC2(CCCCC2)N1,<10>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)CCC(=O)N1CCN(C)CC1)c1cc(C)ccc1C,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),N,(,C,C,),C=O,C,C,C=O,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,
COCCC(=O)Nc1ccc(CC(=O)N(C)C)cc1,<bos>,C,N,(,C,),C=O,C,<3>,c1ccccc1,<0>,N,C=O,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C#N)CSc1nc2ccccc2c(=O)n1C(C)CC,<bos>,C,C,C,(,C,),<2>,O=c1[nH]cnc2ccccc12,<3>,S,C,C,(,C#N,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(CC(=O)NC2CCC(C)CC2)S(C)(=O)=O)c1,<bos>,C,<0>,c1ccccc1,<4>,N,(,O=[SH2]=O,C,),C,C=O,N,<0>,C1CCCCC1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(O)c(C(=O)N(C)C(C)c2cncnc2)c1,<bos>,C,C,(,<0>,c1cncnc1,),N,(,C,),C=O,<4>,c1ccccc1,<0>,<3>,(,O,),O,C,<eos>,,,,,,,,,,,,,,,,,
CCC(C(=O)OC)n1cnc2sc(C)c(C)c2c1=O,<bos>,C,<7>,O=c1[nH]cnc2sccc12,<2>,<8>,(,C,),C,(,C,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(S(=O)(=O)Cc2nnc(C(C)(C)C)o2)cc1,<bos>,C,C,(,C,),(,C,),<3>,c1nnco1,<0>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NC1CCC1)c1c(NC(=O)C2CCCO2)sc2c1CCC2,<bos>,C1CCOC1,<4>,C=O,N,<0>,c1cc2c(s1)CCC2,<1>,C=O,N,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(=O)NC)C(=O)c1ccc(Cl)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Cl,),C=O,N,(,C,C,),C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(N3CCCC(c4nc[nH]n4)C3)nn2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),<5>,c1ccnnc1,<2>,<3>,C1CCNCC1,<1>,<0>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#CCc1csc(-c2cccc(C(F)(F)F)c2)n1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<3>,c1cscn1,<0>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
Nc1nccnc1C(=O)Nc1cccc(Oc2ccccc2)c1,<bos>,N,<4>,c1cnccn1,<3>,C=O,N,<0>,c1ccccc1,<4>,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)c2cc3cc(Cl)ccc3o2)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,N,C=O,<5>,c1ccc2occc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)N2CC(Oc3cccc(Cl)c3)C2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,<2>,C1CNC1,<0>,O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)C1CC2C(C)C(C)(N)C2O1,<bos>,C,<4>,C1CC2CCC2O1,<0>,<3>,(,C,),<4>,(,N,),O=[SH2]=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,,
CN(Cc1ccc(O)cc1)S(=O)(=O)CC12CCC(CC1=O)C2(C)C,<bos>,C,<7>,O=C1CC2CCC1C2,<6>,<7>,(,C,),C,O=[SH2]=O,N,(,C,),C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,
CCc1nnc(NC(=O)NCCc2ccc(C)cc2C)s1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,C,N,C=O,N,<3>,c1nncs1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1ccnc1CN1CCCN(S(=O)(=O)c2cccc(F)c2)CC1,<bos>,C,<2>,c1c[nH]cn1,<3>,C,<2>,C1CNCCNC1,<5>,O=[SH2]=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc(C(=O)c2ccccc2)no1)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,N,C,<2>,c1ncon1,<0>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(Sc1nc(N)nc(N)n1)C(=O)NC1CCCC1,<bos>,N,<2>,c1ncncn1,<0>,<4>,(,N,),S,C,(,C,),C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(C(=O)NCc3nccs3)on2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<1>,c1cnoc1,<4>,C=O,N,C,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(C(C)NC(=O)NCC(F)(F)F)ccc1C,<bos>,F,C,(,F,),(,F,),C,N,C=O,N,C,(,C,),<0>,c1ccccc1,<4>,<3>,(,C,),O,C,<eos>,,,,,,,,,,,,
COC(=O)c1cc(=O)c2cc(N)cc(C(C)C)c2o1,<bos>,C,C,(,C,),<6>,O=c1ccoc2ccccc12,<3>,<8>,(,N,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(C1CCCCC1)C1CC1)C1CCN(Cc2cccnc2)CC1,<bos>,C1CC1,<0>,C,(,<0>,C1CCCCC1,),N,C=O,<0>,C1CCNCC1,<3>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,<bos>,C,C=O,<0>,c1ccccc1,<5>,N,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C(C)C)c1NC(=O)Nc1ccon1,<bos>,C,C,(,C,),<4>,c1ccccc1,<5>,<0>,(,C,),N,C=O,N,<1>,c1cnoc1,<eos>,,,,,,,,,,,,,,,,,,,,
COCCN1CC2(CCN(c3nccc(N)n3)CC2)CC1=O,<bos>,C,O,C,C,<10>,O=C1CC2(CCNCC2)CN1,<6>,<3>,c1cncnc1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(CNC(=O)c2cc(Br)cn2C)s1,<bos>,C,<3>,c1cc[nH]c1,<2>,<0>,(,Br,),C=O,N,C,<2>,c1ccsc1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)CCOc1ccc(C#N)cc1)c1ccco1,<bos>,C,C,(,<4>,c1ccoc1,),N,C=O,C,C,O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CCSc1ccccc1)NCc1ccc2c(c1)OCO2,<bos>,c1ccccc1,<0>,S,C,C,C=O,N,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ncn(Cc2coc(-c3ccc(C)cc3)n2)n1,<bos>,C,O,C=O,<0>,c1nc[nH]n1,<3>,C,<0>,c1cocn1,<3>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOCCCNC(=O)Cc1csc(-n2cccn2)n1,<bos>,C,C,O,C,C,C,N,C=O,C,<0>,c1cscn1,<3>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)NC1(c2ccccc2)CC1)c1cccs1,<bos>,C,C,(,<4>,c1ccsc1,),N,C=O,N,<0>,C1CC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2noc(CSc3nnc4ccccn34)n2)cc1,<bos>,F,<3>,c1ccccc1,<0>,<0>,c1ncon1,<2>,C,S,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CCC1CCCN(C(=O)c2cnsc2C)C1,<bos>,C,O,C=O,C,C,<1>,C1CCNCC1,<3>,C=O,<0>,c1cnsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(C(NC(=O)CSc2ccccn2)c2ccccc2)cc1,<bos>,C,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccccc1,),N,C=O,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(NC(=O)C2CCCO2)cc(N2CCCC2)c1,<bos>,C,C=O,<0>,c1ccccc1,<2>,<4>,(,<3>,C1CCNC1,),N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)C(O)C(c1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),C,(,O,),C=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)CNS(=O)(=O)c2cccnc2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,N,C=O,C,N,O=[SH2]=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CN(C(=O)CSc1nc2c(s1)CCCC2)C(C)C,<bos>,C,O,C=O,C,N,(,C,(,C,),C,),C=O,C,S,<0>,c1nc2c(s1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,
CC(O)CNC(=O)NC12CC3CC(CC(C3)C1)C2,<bos>,C,C,(,O,),C,N,C=O,N,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c2c(c1)N(Cc1ccc(C#N)cc1)C(=O)C2=O,<bos>,C,<5>,O=C1Nc2ccccc2C1=O,<2>,<7>,(,C,),C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCC1(N(Cc2ccco2)C(=O)c2ccc3[nH]nnc3c2)CCC1,<bos>,c1ccoc1,<4>,C,N,(,C=O,<0>,c1ccc2[nH]nnc2c1,),<0>,C1CCC1,<0>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)Cc1cccs1)c1ccncc1,<bos>,C,C,(,<0>,c1ccncc1,),N,C=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C(=O)c1cc(C(N)=O)cs1)CCO2,<bos>,C,O,<0>,c1ccc2c(c1)NCCO2,<6>,C=O,<2>,c1ccsc1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccc(Cl)cn2)CC1,<bos>,Cl,<1>,c1ccncc1,<4>,<5>,C1CNCCN1,<2>,C=O,<5>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1Nc1nnc(SCc2cccnc2)s1,<bos>,C,O,<0>,c1ccccc1,<5>,N,<0>,c1nncs1,<3>,S,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(NCC2CCN(S(C)(=O)=O)CC2)ncn1,<bos>,C,C,(,C,),(,C,),<5>,c1cncnc1,<1>,N,C,<0>,C1CCNCC1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N(C)C)cc1NC(=O)NCCc1ccccn1,<bos>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,N,C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(N)c(NC(=O)c2ccc(C)cc2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,N,),N,C=O,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1(C(=O)NCCNc2nccc(C(F)(F)F)n2)CCCC1,<bos>,F,C,(,F,),(,F,),<1>,c1cncnc1,<3>,N,C,C,N,C=O,<0>,C1CCCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CCc1ccccc1-n1ccc2c(nnc3nc(C(C)C)nn32)c1=O,<bos>,C,C,<0>,c1ccccc1,<5>,<2>,O=c1[nH]ccc2c1nnc1ncnn12,<11>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)C(C)NC(=O)Nc1cccn(C)c1=O,<bos>,C,C,C,(,C,),C,(,C,),N,C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NCC2CCCO2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc2c1OCC(NC(=O)C(C)n1cncn1)C2,<bos>,C,C,(,<3>,c1nc[nH]n1,),C=O,N,<7>,c1ccc2c(c1)CCCO2,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)Nc2ccc(C)cc2C)c1OC,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,<4>,c1ccccc1,<0>,<5>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)CN(C)C(=O)c1ncn(-c2ccccc2)n1)c1ccccc1,<bos>,c1ccccc1,<0>,C,(,C,),N,C=O,C,N,(,C,),C=O,<0>,c1nc[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)C(Cl)CCN2C(=O)CNC(=O)N(C)C,<bos>,C,<0>,c1ccc2c(c1)CCCN2,<9>,<6>,(,Cl,),C=O,C,N,C=O,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2cnnc(NCCCN3CCOCC3)n2)cc1,<bos>,Cl,<0>,c1ccccc1,<3>,<0>,c1cnncn1,<4>,N,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(O)cc2c1CCNC2CCOC,<bos>,C,C,O,<5>,c1ccc2c(c1)CCNC2,<9>,<1>,(,O,),C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)NCCc2cnccn2)c2ccccc21,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<6>,C=O,N,C,C,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)Nc2nc(CC(N)=O)cs2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<3>,c1cscn1,<0>,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1n[nH]c(SCc2nnc(C3CCC3)o2)n1,<bos>,C,C,(,C,),<0>,c1nc[nH]n1,<2>,S,C,<0>,c1nnco1,<3>,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
C#CC(C)(CCC)NC(=O)c1cc(Br)c[nH]1,<bos>,C,C,C,C,(,C,),(,<0>,C#C,),N,C=O,<2>,c1cc[nH]c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NCc2ccc(C#N)cc2F)cc1C(N)=O,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,C#N,),C,N,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CCOc1cc(C(=O)Nc2cc(C)n(C)n2)ccc1OC,<bos>,C,<4>,c1cn[nH]c1,<1>,<3>,(,C,),N,C=O,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,,,
CNC(=O)NCC(=O)Oc1ccc(Br)cc1C(C)=O,<bos>,C,N,C=O,N,C,C=O,O,<3>,c1ccccc1,<4>,<0>,(,Br,),C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(CN2CCNC(=O)C2c2ccc(C(F)(F)F)cc2)o1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,<2>,O=C1CNCCN1,<3>,C,<0>,c1nnco1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
CCN(C(=O)COC(=O)c1ccccc1F)C1CCCCC1,<bos>,C,C,N,(,<0>,C1CCCCC1,),C=O,C,O,C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)c2ccc(OC(F)F)cc2)Cc2ccccc2C1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,N,<7>,c1ccc2c(c1)CCC2,<7>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
