smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
CS(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccccc3F)CC2)cc1,<bos>,C,O=[SH2],<0>,c1ccccc1,<3>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
Cn1nc(C(=O)N2CCC(NS(N)(=O)=O)CC2)ccc1=O,<bos>,C,<6>,O=c1cccn[nH]1,<4>,C=O,<3>,C1CCNCC1,<0>,N,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
COCCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<2>,c1c[nH]nn1,<0>,C=O,N,(,C,),C,C,C,C,O,C,<eos>,,,,,,,,,
Cc1c(C(=O)NCc2ccnn2C)oc2ccccc12,<bos>,C,<3>,c1cn[nH]c1,<4>,C,N,C=O,<5>,c1ccc2occc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CC1)c1cccc(S(=O)(=O)N2CCOCC2)c1,<bos>,C1CC1,<0>,C,N,C=O,<0>,c1ccccc1,<4>,O=[SH2]=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ncnc(NCc2ccccc2C)c1N,<bos>,C,C,O,<1>,c1cncnc1,<5>,<0>,(,N,),N,C,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,
Cc1nc(C)c(CNc2ccc(NC(=O)C3CC3)cc2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C,N,<0>,c1ccccc1,<3>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
COc1ccc(C(=O)CNC(=O)c2ccc3c(c2)CCC3)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,C,N,C=O,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,
O=C1NCCN(CC2COc3ccccc3O2)C1CC(=O)N1CCCC1,<bos>,C1CCNC1,<3>,C=O,C,<2>,O=C1CNCCN1,<3>,C,<8>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)COC1CCN(C(=O)c2cscn2)CC1,<bos>,C,C,(,C,),C,O,<0>,C1CCNCC1,<3>,C=O,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(CC(=O)NCc2ccc(C)n2C)c1,<bos>,C,<4>,c1cc[nH]c1,<2>,<3>,(,C,),C,N,C=O,C,<4>,c1ccccc1,<0>,<3>,(,O,C,),O,C,<eos>,,,,,,,,,
CC(=O)C1(C(=O)N2CCOCC2)Cc2ccccc2N1,<bos>,C,C=O,<7>,c1ccc2c(c1)CCN2,<7>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)N2CCCC(C3(C)OCCO3)C2)cs1,<bos>,C,<3>,C1COCO1,<3>,<1>,C1CCNCC1,<3>,C=O,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(C)NC(=O)C(C)n1ccc2ncccc2c1=O,<bos>,C,<0>,c1ccccc1,<5>,C,(,C,),N,C=O,C,(,C,),<2>,O=c1[nH]ccc2ncccc12,<eos>,,,,,,,,,,,,,,,
OC(CNCc1ccc2c(c1)OCCO2)c1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,C,(,O,),C,N,C,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,
CCCCN(Cc1noc(-c2ccc(N)cc2)n1)C(=O)OC,<bos>,C,C,C,C,N,(,C,<0>,c1ncon1,<2>,<0>,c1ccccc1,<3>,N,),C=O,O,C,<eos>,,,,,,,,,,,,,
Cn1c(NC(=O)CSc2ncccn2)cc(=O)n(C)c1=O,<bos>,C,<7>,O=c1cc[nH]c(=O)[nH]1,<3>,<4>,(,C,),N,C=O,C,S,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)N2CCNC(=O)c3c(C)cccc32)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,C=O,<5>,O=C1NCCNc2ccccc21,<10>,C,<eos>,,,,,,,,,,,,,,,,
COCC(C)NC(=O)NCCSc1n[nH]c(N)n1,<bos>,C,O,C,C,(,C,),N,C=O,N,C,C,S,<0>,c1nc[nH]n1,<2>,N,<eos>,,,,,,,,,,,,,,
Cc1cc(-c2ccc(C(=O)N3CCCC3C(N)=O)cc2)nn1C,<bos>,C,<4>,c1cn[nH]c1,<1>,<3>,(,C,),<0>,c1ccccc1,<3>,C=O,<3>,C1CCNC1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,
Cc1nnsc1C(=O)NC(C)Cc1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,<1>,c1csnn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
CC(C)NC(=O)c1ccc(CNC(=O)c2cccc(Cl)c2)cc1,<bos>,C,C,(,C,),N,C=O,<0>,c1ccccc1,<3>,C,N,C=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,
COC(=O)Nc1ccc(NC(=O)c2cnn3ncccc23)cc1,<bos>,C,O,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<6>,c1cnn2nccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(c1cc2ccccc2[nH]1)N(Cc1ccccc1)Cc1ccco1,<bos>,c1ccccc1,<0>,C,N,(,C=O,<5>,c1ccc2[nH]ccc2c1,),C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(C)c1NS(=O)(=O)c1cccc(Br)c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,
COC(=O)C(C)NC(=O)Nc1cccc2c(=O)c(C)c(NC(C)=O)oc12,<bos>,C,O,C=O,C,(,C,),N,C=O,N,<6>,O=c1ccoc2ccccc12,<3>,<2>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,
CC(C)(C)OC(=O)Nc1sc2c(c1C(N)=O)CCC2,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1cc2c(s1)CCC2,<1>,C=O,N,<eos>,,,,,,,,,,,,,,,
O=C(NCCC(O)c1cccc2ccccc12)c1cccc(F)c1,<bos>,O,C,(,<2>,c1ccc2ccccc2c1,),C,C,N,C=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,
Cn1cnnc1CNC(=O)Nc1sccc1Br,<bos>,C,<4>,c1nnc[nH]1,<0>,C,N,C=O,N,<4>,c1ccsc1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccc(Br)cc2F)no1,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Br,),C=O,N,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
COCC(=O)N1CCC2CN(c3ncccn3)CCOC2C1,<bos>,C,O,C,C=O,<5>,C1COC2CNCCC2CN1,<10>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC2c3ncccc3C(=O)N2Cc2cccnc2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,<3>,O=C1NCc2ncccc21,<2>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(-c2noc(CNc3cccc(C#N)c3)n2)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),<0>,c1ncon1,<2>,C,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,
CC(C)(C)C(=O)C1CCCN(C(=O)c2c[nH]nn2)C1,<bos>,C,C,(,C,),(,C,),C=O,<1>,C1CCNCC1,<3>,C=O,<0>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,
CCCc1noc(CO)c1CNc1cc(F)ccc1NC(C)=O,<bos>,C,C,C,<1>,c1cnoc1,<0>,<4>,(,C,O,),C,N,<4>,c1ccccc1,<3>,<0>,(,F,),N,C=O,C,<eos>,,,,,,,,
CC(C)(C)NC(=O)CN1CCc2ccc(F)cc2C1,<bos>,C,C,(,C,),(,C,),N,C=O,C,<8>,c1ccc2c(c1)CCNC2,<1>,F,<eos>,,,,,,,,,,,,,,,,
CCCn1nc(C(=O)Nc2ccc(Cl)cc2)ccc1=O,<bos>,C,C,C,<6>,O=c1cccn[nH]1,<4>,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C1CCCCN1CCCNS(=O)(=O)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),O=[SH2]=O,N,C,C,C,<6>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1sc2[nH]c(-c3ccncc3)nc(=O)c2c1C1CC1,<bos>,c1ccncc1,<0>,<3>,O=c1nc[nH]c2sccc12,<7>,<8>,(,<0>,C1CC1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
C=CCNC(=O)CNS(=O)(=O)c1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,O=[SH2]=O,N,C,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)Nc2ccc3c(c2)COC3)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1nc(-c2ccc(Cl)c(F)c2)cc(C#N)c1=O,<bos>,C,<6>,O=c1cccn[nH]1,<4>,<2>,(,C#N,),<0>,c1ccccc1,<3>,<4>,(,F,),Cl,<eos>,,,,,,,,,,,,,,,
CC(C)CC(C)NC(=O)NC1CCCc2ccccc21,<bos>,C,C,(,C,),C,C,(,C,),N,C=O,N,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,
CC(C)NC(=O)c1cccc(Cn2c(-c3ccccc3)noc2=O)c1,<bos>,C,C,(,C,),N,C=O,<0>,c1ccccc1,<4>,C,<2>,O=c1[nH]cno1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CC(C)NC(=O)NCCn1cnc2cc(Cl)ccc2c1=O,<bos>,C,C,(,C,),N,C=O,N,C,C,<2>,O=c1[nH]cnc2ccccc12,<7>,Cl,<eos>,,,,,,,,,,,,,,,,,
CCc1nocc1C(=O)N1CCC2(Cl)CCCCC2C1,<bos>,C,C,<1>,c1cnoc1,<0>,C=O,<5>,C1CCC2CNCCC2C1,<8>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
C#CCOc1ccc(CNC(=O)c2ccccc2)cc1,<bos>,C#C,<0>,C,O,<0>,c1ccccc1,<3>,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(Nc2cccc(C(=O)N3CCCC3)c2)c2cc(C)sc2n1,<bos>,C,<0>,c1ncc2ccsc2n1,<2>,<5>,(,C,),N,<0>,c1ccccc1,<4>,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(-n2cc(NCc3nc4ccccc4o3)cn2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<3>,c1cn[nH]c1,<0>,N,C,<5>,c1ccc2ocnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)OCC(O)c2c(Cl)cccc2Cl)nn1,<bos>,Cl,<0>,c1ccccc1,<5>,<4>,(,Cl,),C,(,O,),C,O,C=O,<2>,c1ccnnc1,<5>,O,C,<eos>,,,,,,,,,,,
Cn1ccc(NC(=O)CSc2c(F)ccc(F)c2F)n1,<bos>,F,<1>,c1ccccc1,<5>,<0>,(,F,),<4>,(,F,),S,C,C=O,N,<1>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,
CCC(C)NC(=O)CCS(=O)(=O)c1c(C)cc(C)cc1C,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O=[SH2]=O,C,C,C=O,N,C,(,C,),C,C,<eos>,,,,,,,,
O=C(NCCn1cccn1)c1ccccc1Br,<bos>,Br,<5>,c1ccccc1,<0>,C=O,N,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1c[nH]c2ccccc12)Nc1nnc(-c2cccc(Cl)c2)o1,<bos>,Cl,<4>,c1ccccc1,<0>,<3>,c1nnco1,<0>,N,C=O,C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,
C=C(C)COc1cccc(NC(=O)CSc2nnnn2C)c1,<bos>,C,<0>,C=C,<0>,C,O,<0>,c1ccccc1,<4>,N,C=O,C,S,<0>,c1nnn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,
CC(NC(=O)c1ccco1)C(=O)Nc1ccc2c(c1)OCO2,<bos>,c1ccc2c(c1)OCO2,<0>,N,C=O,C,(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(C1CCOC1)N1CC2CCN(c3cncnc3)C(=O)C2C1,<bos>,C1CCOC1,<0>,C=O,<7>,O=C1NCCC2CNCC12,<2>,<0>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)N1CCCCC1C(=O)Nc1nccs1,<bos>,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NCC(O)c2cccc(C)c2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,(,O,),C,N,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,
Cn1cc(C(=O)Nc2ccc(N)cc2C(F)(F)F)nn1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<3>,<0>,(,N,),N,C=O,<0>,c1c[nH]nn1,<2>,C,<eos>,,,,,,,,,,
CCC(CNC(=O)NC)n1cnc2sc(C)c(C)c2c1=O,<bos>,C,<7>,O=c1[nH]cnc2sccc12,<2>,<8>,(,C,),C,(,C,C,),C,N,C=O,N,C,<eos>,,,,,,,,,,,,,
CCCCNC(=O)c1cc(Cl)ccc1NC(=O)NC(C)C,<bos>,C,C,(,C,),N,C=O,N,<3>,c1ccccc1,<4>,<0>,(,Cl,),C=O,N,C,C,C,C,<eos>,,,,,,,,,,
O=S(=O)(Nc1cn[nH]n1)c1ccc2c(c1)CCC2,<bos>,c1ccc2c(c1)CCC2,<0>,O=[SH2]=O,N,<0>,c1cn[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1scnc1-c1c[nH]c(C(=O)Nc2n[nH]c3c2c(C)nn3C)c1,<bos>,C,<6>,c1n[nH]c2[nH]ncc12,<0>,<4>,(,C,),N,C=O,<2>,c1cc[nH]c1,<0>,<0>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,,,,
CCN(CC(=O)NC)C(=O)CC(c1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),C,C=O,N,(,C,C,),C,C=O,N,C,<eos>,,,,,,,,,,,,,
Cc1nnc(CSc2nnc(Cc3ccc4c(c3)OCO4)o2)o1,<bos>,C,<0>,c1nnco1,<3>,C,S,<0>,c1nnco1,<3>,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NCCC(O)c1ccccc1)c1sccc1Cl,<bos>,O,C,(,<0>,c1ccccc1,),C,C,N,C=O,<4>,c1ccsc1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,
CN(c1ccc(Cl)c(N)c1)S(=O)(=O)c1cccs1,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Cl,),N,(,C,),O=[SH2]=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),C,N,(,C,<0>,C=C,),C=O,<1>,O=c1cccc[nH]1,<5>,<4>,(,N,),C,<eos>,,,,,,,
CCN(Cc1ccccc1C)C(=O)CNc1ccccc1,<bos>,C,C,N,(,C,<0>,c1ccccc1,<5>,C,),C=O,C,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1cc(=O)cc(-c2cc3c(cc2Cl)OCO3)[nH]1,<bos>,C,<3>,O=c1cc[nH]cc1,<5>,<0>,c1ccc2c(c1)OCO2,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2oc(C(=O)Nc3ccc(O)c(C)c3)cc2c1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,O,),N,C=O,<5>,c1ccc2occc2c1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
CCOC(CC)C(=O)N1CCOCC(O)C1,<bos>,C,C,O,C,(,C,C,),C=O,<2>,C1CNCCOC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc2oc(=O)cc(C(C)C(=O)NC3(C#N)CCCC3)c2cc1C,<bos>,C,<7>,O=c1ccc2ccccc2o1,<3>,<6>,(,C,),C,(,C,),C=O,N,<0>,C1CCCC1,<0>,C#N,<eos>,,,,,,,,,,,,,
COc1ccn(CCOc2ccc(C)cc2C)c(=O)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),O,C,C,<6>,O=c1cccc[nH]1,<3>,O,C,<eos>,,,,,,,,,,,,,,,
Cc1cccc2nc(COC(=O)C3CC(=O)Nc4ccccc43)cn12,<bos>,C,<2>,c1ccn2ccnc2c1,<5>,C,O,C=O,<3>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CC(F)(F)F)NCc1ccccc1N1CCOCC1,<bos>,F,C,(,F,),(,F,),C,C=O,N,C,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,
O=C(c1cc2c([nH]c1=O)CCCC2)N(Cc1ccco1)CC1CCCO1,<bos>,c1ccoc1,<4>,C,N,(,C=O,<2>,O=c1ccc2c([nH]1)CCCC2,),C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)CC(C)CNC(=O)Nc1cc(F)cc(F)c1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),N,C=O,N,C,C,(,C,),C,C=O,O,C,C,<eos>,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)c2ccc(F)cc2)s1,<bos>,C,O,C=O,<4>,c1ccsc1,<2>,O=[SH2]=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1CCNC(=O)NCc1nnc2n1CCC2,<bos>,C,C,O,<0>,c1ccccc1,<5>,C,C,N,C=O,N,C,<0>,c1nnc2n1CCC2,<eos>,,,,,,,,,,,,,,,,,
COc1ccccc1CN(C)C(=O)c1cnc2[nH]nc(C)c2c1,<bos>,C,<6>,c1cnc2[nH]ncc2c1,<0>,C=O,N,(,C,),C,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,
O=C(Cc1ccc(F)cc1)NCCc1nc2c(s1)CCCC2,<bos>,F,<3>,c1ccccc1,<0>,C,C=O,N,C,C,<0>,c1nc2c(s1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cn(C(C)(C)C)nc1C(O)c1cnn(C(C)C)c1C,<bos>,C,C,(,C,),(,C,),<3>,c1cn[nH]c1,<1>,<0>,(,C,),C,(,O,),<0>,c1cn[nH]c1,<3>,<4>,(,C,),C,(,C,),C,<eos>
CS(=O)(=O)c1nc2cccnc2n1-c1cccc(F)c1,<bos>,C,O=[SH2]=O,<5>,c1cnc2[nH]cnc2c1,<4>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<5>,c1ccsc1,<4>,<0>,(,C,),<1>,(,C,),<2>,(,N,),<1>,c1c[nH]cn1,<2>,<0>,(,C,),<1>,(,C,),C,<eos>,,,
Fc1cc(F)c2c(c1)C(COCc1ccoc1)NCC2,<bos>,F,<5>,c1ccc2c(c1)CCNC2,<9>,<1>,(,F,),C,O,C,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
CC(C(=O)Nc1ccc(F)cc1)N1CCN(S(C)(=O)=O)CC1,<bos>,C,O=[SH2]=O,<5>,C1CNCCN1,<2>,C,(,C,),C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
CCc1ccccc1NC(=O)CSc1nc(C)c(C)c(=O)[nH]1,<bos>,C,<3>,O=c1ccnc[nH]1,<5>,<2>,(,C,),S,C,C=O,N,<5>,c1ccccc1,<0>,C,C,<eos>,,,,,,,,,,,,,,
Cc1ccc2oc(C(C)N3CCC3=O)nc2c1,<bos>,C,C,(,<4>,O=C1CCN1,),<5>,c1ccc2ocnc2c1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCN(C(=O)c1ccoc1)c1ccc(F)c(N)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,N,),N,(,C=O,<0>,c1ccoc1,),C,C,C,<eos>,,,,,,,,,,,,,,
COC(=O)c1ccccc1CCN1CCn2c(nn(C)c2=O)C1,<bos>,C,O,C=O,<0>,c1ccccc1,<5>,C,C,<8>,O=c1[nH]nc2n1CCNC2,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1ccc(NC(=O)c2sc(C)nc2C)c(C)c1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,N,C,C,C,<eos>,,,,,,,,,
CC(=O)c1ccc(Oc2cccc(NC(=O)c3cccnc3)c2)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,O,<0>,c1ccccc1,<4>,N,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CCNc1ccc(S(=O)(=O)N2CCOCC2)cn1,<bos>,C,C,N,<4>,c1ccncc1,<1>,O=[SH2]=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2c[nH]c(C(=O)Nc3cc(C4CCCC4)n[nH]3)c2)cs1,<bos>,C,<3>,c1cscn1,<0>,<0>,c1cc[nH]c1,<2>,C=O,N,<4>,c1cn[nH]c1,<1>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,
CCc1nc(NCc2ccoc2)cc(NC(=O)OC)n1,<bos>,C,O,C=O,N,<1>,c1cncnc1,<5>,<3>,(,C,C,),N,C,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,
Cc1c(-c2cccnc2)nc(-c2ccncc2)[nH]c1=O,<bos>,c1ccncc1,<1>,<3>,O=c1ccnc[nH]1,<2>,<5>,(,<0>,c1ccncc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1c(C)cc(N)cc1Br,<bos>,N,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,Br,),O,C,C,<eos>,,,,,,,,,,,,,,,,
O=C(C1CC1c1ccccc1F)N1CCc2sccc2C1,<bos>,F,<5>,c1ccccc1,<0>,<2>,C1CC1,<0>,C=O,<7>,c1cc2c(s1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1CC1Oc2cc(O)ccc2NC1=O,<bos>,C,O,<0>,c1ccccc1,<5>,C,<2>,O=C1COc2ccccc2N1,<6>,O,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1cccnc1)C1CCN(C(=O)C2CCCC2)CC1,<bos>,C1CCCC1,<0>,C=O,<3>,C1CCNCC1,<0>,C=O,N,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(CCC(=O)N(C)C(C)C)c2ccccc12,<bos>,C,C,(,C,),N,(,C,),C=O,C,C,<4>,c1ccc2[nH]ncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,
,<bos>,C,O,<5>,O=c1ccoc2ccccc12,<2>,<7>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N2CC(C)c3cn[nH]c3C2CO)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,<7>,c1n[nH]c2c1CCNC2,<8>,<5>,(,C,),C,O,<eos>,,,,,,,,,,,,,
O=C(NCCn1cnc(-c2ccccc2)c1-c1ccccc1Cl)C1CC1,<bos>,Cl,<5>,c1ccccc1,<0>,<1>,c1c[nH]cn1,<2>,<0>,(,<0>,c1ccccc1,),C,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,
O=C(CCc1ccco1)N1CCC(Nc2ccc(F)cc2F)CC1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),N,<0>,C1CCNCC1,<3>,C=O,C,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,
CC(COc1ccc(Cl)cc1)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C,(,C,),C,O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(CN(C)C(=O)Nc2ccc(Cl)cc2F)no1,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C=O,N,(,C,),C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,
CS(=O)(=O)c1ccc(Cn2cnc3ccsc3c2=O)cc1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,C,<2>,O=c1[nH]cnc2ccsc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N(C)CC(=O)Nc1ccccc1F,<bos>,C,<0>,c1cscn1,<1>,C=O,N,(,C,),C,C=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,
,<bos>,O,C,<4>,C1CCCC1,<0>,<5>,(,N,),C=O,N,(,C,),C,(,C,),<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,
COc1ccccc1NC1CCN(C(=O)C2CCCN(C(=O)C3(C)CC3)C2)CC1,<bos>,C,O,<0>,c1ccccc1,<5>,N,<0>,C1CCNCC1,<3>,C=O,<1>,C1CCNCC1,<3>,C=O,<0>,C1CC1,<0>,C,<eos>,,,,,,,,,,,,,
CC(C)(C)c1nc2cc(F)c(F)c(F)c2n1CC(N)=O,<bos>,C,C,(,C,),(,C,),<5>,c1ccc2[nH]cnc2c1,<4>,<1>,(,F,),<2>,(,F,),<0>,(,F,),C,C=O,N,<eos>,,,,,
COc1ccc(C(=O)NCC(=O)Nc2ccc(C)c(Cl)c2)cc1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,C,N,C=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,
COC(=O)C1(NC(=O)c2cnn(-c3ccc(F)cc3)c2)CCCCC1,<bos>,C,O,C=O,<0>,C1CCCCC1,<0>,N,C=O,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
CC(C)(C(=O)NCc1cccnc1)c1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,C,(,C,),(,C,),C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
