smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
C[C@@H]1CN(c2ccccc2-c2cnc3[nH]cc(-c4ccncn4)c3c2)[C@@H](C)CN1C,<bos>,C,<5>,C1CNCCN1,<2>,<0R>,(,C,),<3S>,(,C,),<0>,c1ccccc1,<5>,<0>,c1cnc2[nH]ccc2c1,<6>,<5>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,
Clc1ccc(CC2CCn3c2c(-c2cc(Cl)cc(Cl)c2)c2ccccc23)cc1,<bos>,Cl,<2>,c1ccccc1,<0>,<4>,(,Cl,),<6>,c1ccc2c(c1)cc1n2CCC1,<11>,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)-c1nn(-c3ccccc3)c(Nc3ccccc3)c1C2,<bos>,C,O,<1>,c1ccc2c(c1)Cc1c[nH]nc1-2,<8>,<0>,(,O,C,),<9>,(,<0>,c1ccccc1,),N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCc1ccc(-c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1,<bos>,O,O=[PH3],(,O,),O,C,C,(,C,O,),(,N,),C,C,<3>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,C,C,C,C,C,C,C,C,C,C,C,<eos>,,,,,
Cc1cc(F)cc(-c2nccc3cc(S(=O)(=O)Nc4ncns4)ccc23)c1,<bos>,C,<0>,c1ccccc1,<4>,<2>,(,F,),<4>,c1ccc2cnccc2c1,<0>,O=[SH2]=O,N,<2>,c1ncsn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1ccc(-c2cnc(CC)cc2C(F)(F)F)cn1,<bos>,C,C,<2>,c1ccncc1,<5>,<0>,(,C,(,F,),(,F,),F,),<1>,c1ccncc1,<4>,N,C=O,C,C,<eos>,,,,,,,,,,,,,,,,
N#Cc1[nH]c2ccc(C(N)=O)cc2c1-c1ccc(F)cc1,<bos>,N,C=O,<0>,c1ccc2[nH]ccc2c1,<5>,<6>,(,<0>,c1ccccc1,<3>,F,),C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](NC(=O)[C@H](C)CSCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,<bos>,O,C=O,C|S,(,C,C,),N,C=O,C|S,(,C,),C,S,C,C,C=O,N,C,(,C=O,O,),C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,
COc1ccc(-c2ncc(F)cc2-c2ncccc2-c2ccc(Cl)cc2)cc1C,<bos>,F,<1>,c1ccncc1,<5>,<4>,(,<0>,c1ccccc1,<4>,<3>,(,O,C,),C,),<2>,c1ccncc1,<1>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,
F[C@@H]1CC[C@H](F)[C@H](n2nc(-c3cccnc3)nc2NCc2ccc(Cl)cc2)C1,<bos>,c1ccncc1,<1>,<0>,c1nc[nH]n1,<2>,<3>,(,<5R>,C1CCCCC1,<3R>,<0S>,(,F,),F,),N,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,
COc1cccc2c1c(C=NN(C)S(=O)(=O)c1ccc(Cl)cc1Cl)cn2Cc1ccccc1,<bos>,Cl,<4>,c1ccccc1,<3>,<0>,(,Cl,),O=[SH2]=O,N,(,C,),<1>,C=N,<0>,<6>,c1ccc2[nH]ccc2c1,<8>,<4>,(,C,<0>,c1ccccc1,),O,C,<eos>,,,,,,,,,,,,
CC(NC(=O)c1ccc(P(C)(C)=O)o1)C(F)(F)F,<bos>,C,C,(,N,C=O,<4>,c1ccoc1,<2>,O=[PH3],(,C,),C,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,
O=C(O)CCCNc1cc2c(-c3ccc(C4CCC4)c(F)c3)ncnc2s1,<bos>,O,C=O,C,C,C,N,<5>,c1ncc2ccsc2n1,<2>,<0>,c1ccccc1,<4>,<3>,(,<0>,C1CCC1,),F,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N[C@H](CCCC(N)=O)C(=O)N[C@H]2CC(=O)OC2O)cc1,<bos>,N,C=O,C,C,C,C|R,(,C=O,N,<3S>,O=C1CCCO1,<4>,O,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(Oc2ccnc(NC(=O)c3ccc(C=C4SC(=O)NC4=O)cc3)c2)cc1N(C)c1ccccn1,<bos>,C=C1SC(=O)NC1=O,<0>,<3>,c1ccccc1,<0>,C=O,N,<4>,c1ccncc1,<0>,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,(,C,),<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,
CC(O)(Cc1ccccc1)c1cc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc2ncc(-c3ccccc3)nc12,<bos>,c1ccccc1,<0>,<5>,c1ccc2nccnc2c1,<2>,<0>,(,N,C=O,<0>,c1ccccc1,<3>,C,<5>,C1COCCN1,),C,(,C,<0>,c1ccccc1,),(,O,),C,<eos>,,,,,,,,,,,,,
CN1CCN(S(=O)(=O)c2ccc(Nc3nccc(-c4ccc(Cl)cc4Cl)n3)cc2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,O=[SH2]=O,<3>,c1ccccc1,<0>,N,<3>,c1cncnc1,<1>,<3>,c1ccccc1,<0>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
COCCOc1cc(C2CC2)cc(Nc2ccc(N3CCN(CCO)CC3)cc2OC)n1,<bos>,C,O,C,C,O,<4>,c1ccncc1,<2>,<0>,(,<0>,C1CC1,),N,<3>,c1ccccc1,<0>,<4>,(,O,C,),<2>,C1CNCCN1,<5>,C,C,O,<eos>,,,,,,,,,,,
Cn1c(=O)[nH]c2c(N3CCN(Cc4ccc(F)cc4)CC3)nc(C(F)(F)F)cc21,<bos>,F,C,(,F,),(,F,),<5>,O=c1[nH]c2ccncc2[nH]1,<2>,<7>,(,<2>,C1CNCCN1,<5>,C,<0>,c1ccccc1,<3>,F,),C,<eos>,,,,,,,,,,,,,,,,
Cc1ncnn2c(C3CCNCC3)nc(-c3cn4ccc(-c5cccc(OCC(O)CO)n5)cc4n3)c12,<bos>,O,C,C,(,O,),C,O,<2>,c1ccncc1,<4>,<0>,c1ccn2ccnc2c1,<5>,<4>,c1ncc2cncn2n1,<2>,<6>,(,<0>,C1CCNCC1,),C,<eos>,,,,,,,,,,,,,,,,
Cc1nn(C)c2nnc(-c3ccc(Cl)c(OCC(=O)O)c3)nc12,<bos>,O,C=O,C,O,<4>,c1ccccc1,<3>,<0>,(,<0>,c1nnc2[nH]ncc2n1,<4>,<6>,(,C,),C,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(N)Cc1cc2[nH]c3cc(-c4ccc(F)cc4)c4c(c3c2cc1O)C(=O)NC4=O,<bos>,F,<3>,c1ccccc1,<0>,<7>,O=C1NC(=O)c2c1ccc1[nH]c3ccccc3c21,<13>,<14>,(,O,),C,C,(,N,),C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,,
CSc1ccc(-c2ccc3sc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)nc3c2)cc1,<bos>,N,O=[SH2]=O,C,C,N,C=O,C,(,O=[SH2]=O,C,),<5>,c1ccc2scnc2c1,<0>,<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,
NC1=N[C@@H](CCc2cccc(OC(F)F)c2)CO1,<bos>,N,<0>,C1=NCCO1,<2S>,C,C,<0>,c1ccccc1,<4>,O,C,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C(=Cc2ccc(Cl)c(Cl)c2)SC(=S)N1CCc1ccccc1,<bos>,c1ccccc1,<0>,C,C,<5>,C=C1SC(=S)NC1=O,<0>,<0>,c1ccccc1,<4>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1c(Cc2ccco2)nc2ccc(C(=O)NCN3C(=O)COc4ccccc43)cc2c1=O,<bos>,C,C,C,<2>,O=c1[nH]cnc2ccccc12,<8>,<3>,(,C,<4>,c1ccoc1,),C=O,N,C,<10>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN(CCCNC(=N)N)C2CCN(C3COc4ccc(F)cc4O3)CC2)cc1,<bos>,C,O,<3>,c1ccccc1,<0>,C,N,(,<0>,C1CCNCC1,<3>,<7>,c1ccc2c(c1)OCCO2,<0>,F,),C,C,C,N,<0>,C=N,<0>,N,<eos>,,,,,,,,,,,,,,,
O=C(N[C@H](Cc1ccccc1)C[C@H](C(=O)O)[C@@H](O)C=CCCCCC1CCCCC1)OCc1ccccc1,<bos>,C1CCCCC1,<0>,C,C,C,C,<1>,C=C,<0>,C|S,(,O,),C|S,(,C=O,O,),C,C|S,(,C,<0>,c1ccccc1,),N,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,
COc1cc(OC)c(OC)c(C(C#N)=CCCCNCCc2cccc(F)c2)c1,<bos>,C,O,<2>,c1ccccc1,<4>,<3>,(,O,C,),<0>,(,O,C,),<1>,C=C,<0>,<1>,(,C#N,),C,C,C,N,C,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,
C[C@@H]1c2cc(OCC3CC3)ccc2CCC1C(=O)NCCC1CC1,<bos>,C,<6S>,c1ccc2c(c1)CCCC2,<7>,<0>,(,O,C,<0>,C1CC1,),C=O,N,C,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)N2CCOCC2)ccc1CC1C=CC[N@+](C)(Cc2ccccc2)CC1,<bos>,c1ccccc1,<0>,C,<3>,C1=CC[NH2+]CCC1,<6>,<3R>,(,C,),C,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(Nc2nc(C)nc3sc(-c4ccccc4)cc23)cn1,<bos>,C,<4>,c1ccncc1,<1>,N,<2>,c1ncc2ccsc2n1,<0>,<5>,(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnc2c(NC3CCCC3)nc(Nc3cc(CN4CCN(Cc5cccc(F)c5)CC4)ns3)nn12,<bos>,C1CCCC1,<0>,N,<6>,c1cn2ncncc2n1,<4>,<1>,(,C#N,),N,<4>,c1cnsc1,<1>,C,<2>,C1CNCCN1,<5>,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,
CC(C)Cn1cc(C(=O)N2C[C@H](c3ccccc3)[C@@H](O)C2)cc(Cl)c1=O,<bos>,C,C,(,C,),C,<6>,O=c1cccc[nH]1,<4>,<2>,(,Cl,),C=O,<3>,C1CCNC1,<0R>,<1S>,(,<0>,c1ccccc1,),O,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(-c2ncnc3c2nc(-c2cccc(Cl)c2)n3N2CCOCC2)c1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,c1ncc2nc[nH]c2n1,<6>,<2>,(,<0>,c1ccccc1,<4>,C,),<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(N2CCN(Cc3cccc(OC(F)(F)F)c3)CC2)cc1O,<bos>,F,C,(,F,),(,F,),O,<4>,c1ccccc1,<0>,C,<5>,C1CNCCN1,<2>,<0>,c1ccccc1,<3>,<4>,(,O,),O,<eos>,,,,,,,,,,,,,,,
CN(C)CCCOc1ccc(NC(=O)c2ccc(-n3ccnc3)cc2Cl)nc1,<bos>,Cl,<4>,c1ccccc1,<0>,<3>,(,C=O,N,<4>,c1ccncc1,<1>,O,C,C,C,N,(,C,),C,),<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,
Cc1ccn2nc(NC(=O)c3ccc(Cl)cc3Cl)nc2c1,<bos>,C,<0>,c1ccn2ncnc2c1,<5>,N,C=O,<3>,c1ccccc1,<0>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CCc1ccc(-c2cccc(-c3ccn[nH]3)c2)cc1)C(=O)O,<bos>,c1cn[nH]c1,<4>,<4>,c1ccccc1,<0>,<0>,c1ccccc1,<3>,C,C,C,(,C,C,),C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@@]1(Nc2nccc(-c3ccccc3)n2)OC(=O)N(C)C1=O,<bos>,C,<6>,O=C1COC(=O)N1,<2R>,<2R>,(,N,<3>,c1cncnc1,<1>,<0>,c1ccccc1,),C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCCC(C)Sc1ccc(-c2ccc(F)cc2CC(F)(F)F)cc1,<bos>,C,C,C,C,C,C,(,C,),S,<0>,c1ccccc1,<3>,<3>,c1ccccc1,<4>,<0>,(,F,),C,C,(,F,),(,F,),F,<eos>,,,,,,,,,,
O=C1CCCN1c1ccc(Nc2nc3ccccc3c3cnccc23)cc1F,<bos>,O=C1CCCN1,<5>,<3>,c1ccccc1,<0>,<4>,(,F,),N,<7>,c1ccc2c(c1)ncc1ccncc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c(-c2c(F)cccc2F)cc2cnc(N)nc21,<bos>,N,<7>,O=c1ccc2cncnc2[nH]1,<2>,<10>,(,C,),<5>,c1ccccc1,<4>,<0>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc([N+](=O)[O-])c1C(=O)NC12CC3CC(CC(C3)C1)C2,<bos>,C,<0>,c1ccccc1,<5>,<4>,(,O=[NH+][O-],),C=O,N,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=S1(=O)N=C(c2cc3nc(-c4ncc[nH]4)sc3cc2O)Nc2ccccc21,<bos>,O,<1>,c1ccc2scnc2c1,<5>,<0>,(,<4>,O=S1(=O)N=CNc2ccccc21,),<3>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)N1CCC(CN2CCC(c3nc4ccccc4s3)CC2)(c2ccccc2)CC1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<4>,<0>,(,O=[SH2]=O,<3>,C1CCNCC1,),C=O,<3>,C1CCNCC1,<0>,<0>,(,<0>,c1ccccc1,),C,<3>,C1CCNCC1,<0>,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,
NC(=S)NN=Cc1cc(I)c2ccccc2c1,<bos>,N,C=S,N,<1>,C=N,<0>,<0>,c1ccc2ccccc2c1,<2>,I,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1Oc1c(-c2cccc(N)c2)n(-c2nnn[nH]2)c2ccncc12,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),O,<5>,c1cc2[nH]ccc2cn1,<3>,<4>,(,<0>,c1ccccc1,<4>,N,),<0>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CNC(C)c2ccc(-c3nc4c([nH]3)COCC4)c(C(F)(F)F)c2)cc1OC,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,O,C,),C,N,C,(,C,),<0>,c1ccccc1,<3>,<4>,(,C,(,F,),(,F,),F,),<0>,c1nc2c([nH]1)COCC2,<eos>,,,,,,,
Nc1nc(N)c(Br)c(Sc2ccccc2)n1,<bos>,Br,<0>,c1cncnc1,<1>,<3>,(,N,),<5>,(,N,),S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N[C@@H](C)c1ccc(OCCCOc2ccc3c(c2)CC[C@H]3CC(=O)O)cc1,<bos>,C,C=O,N,C|S,(,C,),<0>,c1ccccc1,<3>,O,C,C,C,O,<0>,c1ccc2c(c1)CCC2,<8S>,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(-c2ncc(Cl)c(Nc3ccc4c(c3)NC[C@H](C(C)=O)C4)n2)cc1OC,<bos>,C,C=O,<7R>,c1ccc2c(c1)CCCN2,<1>,N,<5>,c1cncnc1,<3>,<0>,(,Cl,),<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,
CCN(CCCC1CC1)c1cc(-c2ccc(-c3cccnc3)cc2)nc(C)n1,<bos>,C,C,N,(,C,C,C,<0>,C1CC1,),<5>,c1cncnc1,<1>,<3>,(,C,),<0>,c1ccccc1,<3>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1C[C@H](Oc2ccnc3cc(S(=O)(=O)NC4CC4)ccc23)[C@@H](S)C1,<bos>,C1CC1,<0>,N,O=[SH2]=O,<1>,c1ccc2ncccc2c1,<7>,O,<0S>,C1CCNC1,<3>,<1S>,(,S,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#CCCCc1cc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,O=[SH2]=O,N,<0>,c1ccccc1,<3>,<4>,(,C,C,C,C#N,),O,C,C,C,O,<0>,c1ccc2c(c1)CCC2,<8S>,C,C=O,O,<eos>,,,,,
O=C(NC1CCN(Cn2cccnc2=O)CC1)N1CCCCN1,<bos>,O=c1nccc[nH]1,<6>,C,<3>,C1CCNCC1,<0>,N,C=O,<4>,C1CCNNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC[C@H]1O[C@@H](n2cnc3c(NCC4CCCO4)ncnc32)[C@H](O)[C@@H]1O,<bos>,C,C,C,C,<2R>,C1CCOC1,<4R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C2CCN(c3ncc(C)cn3)CC2)cc1-n1c(=O)[nH]c2csc(C(=O)O)c2c1=O,<bos>,C,<0>,c1cncnc1,<3>,<3>,C1CCNCC1,<0>,<0>,c1ccccc1,<4>,<3>,(,O,C,),<2>,O=c1[nH]c(=O)c2cscc2[nH]1,<6>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)c1cc(C(N)=O)n(-c2cc(F)c(Br)cc2F)n1,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,c1cn[nH]c1,<3>,<4>,(,C=O,N,),<3>,c1ccccc1,<5>,<0>,(,Br,),<2>,(,F,),F,<eos>,,,,,,,,,
Cc1ncnc2ccc(NC(=O)c3cc(-c4ccc(Cl)cc4)nn3-c3ccc(Cl)cc3Cl)cc12,<bos>,C,<7>,c1ccc2ncncc2c1,<0>,N,C=O,<4>,c1cn[nH]c1,<1>,<3>,(,<3>,c1ccccc1,<4>,<0>,(,Cl,),Cl,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,
Cc1cc(NC(=N)c2ccccc2)ccc1O,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,O,),N,<0>,C=N,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CN(C(=O)NNS(=O)(=O)c1cccc2ccc(Cl)cc12)C(C1CCCC1)S(=O)(=O)c1ccccc1,<bos>,C,C,(,C,),C,N,(,C,(,<0>,C1CCCC1,),O=[SH2]=O,<0>,c1ccccc1,),C=O,N,N,O=[SH2]=O,<2>,c1ccc2ccccc2c1,<5>,Cl,<eos>,,,,,,,,,,,,,,
COc1cc(C(=O)N=C(O)c2ccc(Br)cc2O)ccc1C#N,<bos>,O,<4>,c1ccccc1,<3>,<0>,(,Br,),<0>,C=N,<1>,<0>,(,O,),C=O,<0>,c1ccccc1,<4>,<3>,(,C#N,),O,C,<eos>,,,,,,,,,,,,,,
Cc1nc(N2CCNCC2)nc2c(Nc3c(Cl)cccc3C(=O)C3CC3)ncnc12,<bos>,C1CC1,<0>,C=O,<0>,c1ccccc1,<4>,<5>,(,N,<7>,c1ncc2ncncc2n1,<2>,<0>,(,<2>,C1CNCCN1,),C,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
C[C@@H](COc1cccc2[nH]ncc12)NC(=O)[C@H]1Cc2ccccc2CN1,<bos>,c1ccc2c(c1)CCNC2,<7R>,C=O,N,C|S,(,C,),C,O,<8>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(c1cncs1)N1CCN(C(=O)NC(c2ccc3oncc3c2)c2cccc3ccccc23)CC1,<bos>,C,C,(,<1>,c1cscn1,),<2>,C1CNCCN1,<5>,C=O,N,C,(,<0>,c1ccc2oncc2c1,),<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3ncc(-c4cnc5[nH]ccc5n4)cn3)C2)cc1,<bos>,c1cnc2[nH]ccc2n1,<0>,<0>,c1cncnc1,<3>,<3>,C1CCNC1,<0R>,O,<3>,c1ccccc1,<0>,C|S,(,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(CCn1ccnn1)(COC(=O)c1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1,<bos>,c1c[nH]nn1,<2>,C,C,C,(,<0>,c1ccccc1,<3>,<4>,(,Cl,),Cl,),(,C,),C,O,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,
CCS(=O)(=O)N(C)C1CCCCC1c1nn(-c2ccccc2)cc1C(=O)Nc1ccc(C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,N,C=O,<0>,c1cn[nH]c1,<1>,<3>,(,<0>,c1ccccc1,),<5>,C1CCCCC1,<0>,N,(,O=[SH2]=O,C,C,),C,<eos>,,,,,,,,
CC(C)(C)C(Oc1cnc2c(c1)cc(C(=O)O)n2F)C(=O)Cc1ccccc1,<bos>,O,C=O,<5>,c1cnc2[nH]ccc2c1,<0>,<4>,(,F,),O,C,(,C=O,C,<0>,c1ccccc1,),C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,
CCNc1ccc(OC)c(Cc2ccc(C(=O)C(=O)O)c(Br)c2)c1,<bos>,C,C,N,<0>,c1ccccc1,<4>,<3>,(,O,C,),C,<0>,c1ccccc1,<4>,<3>,(,C=O,C=O,O,),Br,<eos>,,,,,,,,,,,,,,,,,
COC(=O)c1cn(Cc2ccc(Oc3ccccc3)c(OC)c2)c2ccccc12,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,<4>,c1ccc2[nH]ccc2c1,<6>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1nn(-c2ccccc2)c(-c2cc(Cl)co2)c1Cl,<bos>,C#N,<1>,c1cn[nH]c1,<4>,<3>,(,<0>,c1ccccc1,),<0>,(,Cl,),<4>,c1ccoc1,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(O)NC(=O)c1cc(Oc2ccc(Cl)cc2Oc2ncnc3ccn(C)c23)ccn1,<bos>,C,<4>,c1ncc2[nH]ccc2n1,<2>,O,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,<0>,c1ccncc1,<4>,C=O,N,C,(,O,),C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(Oc2cccc(Cl)c2)c(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,O,<0>,c1ccccc1,<4>,Cl,),O=[SH2]=O,<2>,C1CNCCN1,<5>,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CC(c2ccc(-c3cnc4ccc(NC5CCN(Cc6ccccc6)CC5)nn34)cc2)C1,<bos>,C,C,O,C=O,<2>,C1CNC1,<0>,<0>,c1ccccc1,<3>,<4>,c1cnn2ccnc2c1,<1>,N,<0>,C1CCNCC1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CN1CCN(Cc2cnc(OC[C@H]3CNCC[C@H]3c3ccc(F)cc3)c(Cl)c2)CC1,<bos>,F,<3>,c1ccccc1,<0>,<0R>,C1CCNCC1,<5R>,C,O,<4>,c1ccncc1,<1>,<5>,(,Cl,),C,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,
COc1c(C)cccc1S(=O)(=O)N1C[C@H](S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)NO,<bos>,C,O,<5>,c1ccccc1,<4>,<0>,(,C,),O=[SH2]=O,<3>,C1CCNC1,<2S>,<0R>,(,O=[SH2]=O,<0>,c1ccccc1,<5>,Cl,),C=O,N,O,<eos>,,,,,,,,,,,,,,,
CC(c1nc2ccc(-c3nnc(-c4ccccc4)o3)cc2s1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,<bos>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,O=[SH2]=O,C,(,<5>,c1ccc2scnc2c1,<1>,<0>,c1nnco1,<3>,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
COC1CCC2(CC1)Cc1ccc(NC(=O)C=Cc3ccc(C(F)(F)F)cn3)cc1C21N=C(C)C(N)=N1,<bos>,C,O,<15>,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<7>,<0>,(,C,),<4>,(,N,),N,C=O,<0>,C=C,<1>,<4>,c1ccncc1,<1>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,
CS(=O)(=O)NCCNN=C1C(=O)N(c2cccc(OCc3ccc(-c4ccccc4)cc3)c2)c2ccccc21,<bos>,c1ccccc1,<0>,<0>,c1ccccc1,<3>,C,O,<4>,c1ccccc1,<0>,<4>,N=C1C(=O)Nc2ccccc21,<0>,N,C,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc(-c3ccc(Cl)cc3)n2C)cc1,<bos>,C,<4>,c1nnc[nH]1,<3>,<0>,(,<0>,c1ccccc1,<3>,Cl,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](c1ccc2ncc(O)cc2c1)N1CCN(C(=O)c2ncc(CC(F)(F)F)[nH]2)[C@H]2CCCC[C@@H]21,<bos>,C,C|R,(,<0>,c1ccc2ncccc2c1,<6>,O,),<7>,C1CCC2NCCNC2C1|3S8S,<4>,C=O,<3>,c1c[nH]cn1,<1>,C,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,
Cc1c(Cc2ccccc2CCCCCCCCCCCC(=O)NO)c(=O)oc2cc(F)ccc12,<bos>,F,<7>,O=c1ccc2ccccc2o1,<2>,<3>,(,C,),C,<5>,c1ccccc1,<0>,C,C,C,C,C,C,C,C,C,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,
COc1cc(C(F)(F)F)ccc1CNC(=O)OCCCc1ccccc1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C,(,F,),(,F,),F,),C,N,C=O,O,C,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
